bodyId_pre,bodyId_post,instance_pre,instance_post,type_pre,type_post,weight
1848151571,1879877415,LC17(lVLPT7)_R,LC17(lVLPT4)_R,LC17,LC17,2
1848151571,1912600163,LC17(lVLPT7)_R,LC17,LC17,LC17,2
1848151571,1942629033,LC17(lVLPT7)_R,NA,LC17,NA,2
1848151571,1974686988,LC17(lVLPT7)_R,NA,LC17,NA,2
1848151571,2003343229,LC17(lVLPT7)_R,NA,LC17,NA,3
1848151571,2066777388,LC17(lVLPT7)_R,NA,LC17,NA,3
1848151571,5812991769,LC17(lVLPT7)_R,LC17,LC17,LC17,2
1848151571,5812993994,LC17(lVLPT7)_R,LC17,LC17,LC17,2
1848151571,5812998833,LC17(lVLPT7)_R,LC17,LC17,LC17,2
1848151571,5813017315,LC17(lVLPT7)_R,AVLP479_R,LC17,AVLP479,9
1848151571,5813038918,LC17(lVLPT7)_R,LC17,LC17,LC17,2
1848151571,5813039148,LC17(lVLPT7)_R,PVLP011_R,LC17,PVLP011,55
1848151571,5813040277,LC17(lVLPT7)_R,PVLP115_R,LC17,PVLP115,2
1848151571,5813057579,LC17(lVLPT7)_R,AVLP538_R,LC17,AVLP538,18
1848151571,5813060163,LC17(lVLPT7)_R,LC17,LC17,LC17,2
1848151571,5813068239,LC17(lVLPT7)_R,LC17,LC17,LC17,2
1848151571,5813077633,LC17(lVLPT7)_R,AVLP479_R,LC17,AVLP479,11
1848151571,5813080260,LC17(lVLPT7)_R,AVLP153_R,LC17,AVLP153,2
1848151571,5901194402,LC17(lVLPT7)_R,NA,LC17,NA,3
1848151877,447228814,LC17,PVLP106_R,LC17,PVLP106,35
1848151877,1068885266,LC17,PVLP151(SCB004)_R,LC17,PVLP151,5
1848151877,1158877783,LC17,LC17,LC17,LC17,2
1848151877,1221285175,LC17,LC17,LC17,LC17,7
1848151877,1250277991,LC17,LC17,LC17,LC17,2
1848151877,1321305370,LC17,PVLP061_R,LC17,PVLP061,79
1848151877,1345079276,LC17,LC17,LC17,LC17,3
1848151877,1354394414,LC17,PVLP120_R,LC17,PVLP120,11
1848151877,1374063129,LC17,PVLP132_R,LC17,PVLP132,13
1848151877,1382308349,LC17,PVLP071_R,LC17,PVLP071,5
1848151877,1435791739,LC17,PVLP132_R,LC17,PVLP132,7
1848151877,1449486007,LC17,AVLP537_R,LC17,AVLP537,9
1848151877,1467859487,LC17,LC17,LC17,LC17,4
1848151877,1472965897,LC17,LC17,LC17,LC17,3
1848151877,1477148598,LC17,PVLP075_R,LC17,PVLP075,4
1848151877,1479147574,LC17,PVLP072_R,LC17,PVLP072,12
1848151877,1479492693,LC17,PVLP072_R,LC17,PVLP072,3
1848151877,1497200791,LC17,LC17,LC17,LC17,3
1848151877,1508123633,LC17,PVLP018_R,LC17,PVLP018,8
1848151877,1512232956,LC17,AVLP135_R,LC17,AVLP135,3
1848151877,1530606252,LC17,LC17(lVLPT7)_R,LC17,LC17,4
1848151877,1535082316,LC17,PVLP135_R,LC17,PVLP135,20
1848151877,1535086505,LC17,PVLP135_R,LC17,PVLP135,23
1848151877,1563355501,LC17,LC17,LC17,LC17,3
1848151877,1601227987,LC17,AVLP552_R,LC17,AVLP552,3
1848151877,1603645798,LC17,PVLP072_R,LC17,PVLP072,5
1848151877,1603957106,LC17,AVLP409_R,LC17,AVLP409,5
1848151877,1622360309,LC17,LC17,LC17,LC17,3
1848151877,1630342162,LC17,PVLP036_R,LC17,PVLP036,12
1848151877,1654413566,LC17,LC17,LC17,LC17,3
1848151877,1658881325,LC17,LC17,LC17,LC17,2
1848151877,1689187126,LC17,LC17,LC17,LC17,5
1848151877,1690694192,LC17,PVLP036_R,LC17,PVLP036,19
1848151877,1690698128,LC17,PVLP036_R,LC17,PVLP036,3
1848151877,1690917721,LC17,LC17,LC17,LC17,3
1848151877,1695693354,LC17,PVLP072_R,LC17,PVLP072,7
1848151877,1720105182,LC17,NA,LC17,NA,6
1848151877,1722307233,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848151877,1750251452,LC17,LC17,LC17,LC17,2
1848151877,1753670596,LC17,LC17(lVLPT4)_R,LC17,LC17,2
1848151877,1754019541,LC17,LC17,LC17,LC17,2
1848151877,1779567374,LC17,LC17,LC17,LC17,2
1848151877,1782318275,LC17,LC17,LC17,LC17,2
1848151877,1783690466,LC17,LC17,LC17,LC17,2
1848151877,1814060070,LC17,LC17,LC17,LC17,2
1848151877,1817107934,LC17,LC17,LC17,LC17,2
1848151877,1817113079,LC17,LC17,LC17,LC17,2
1848151877,1817448659,LC17,LC17,LC17,LC17,3
1848151877,1817448921,LC17,LC17,LC17,LC17,5
1848151877,1817448971,LC17,LC17,LC17,LC17,2
1848151877,1817449059,LC17,LC17,LC17,LC17,2
1848151877,1817449229,LC17,LC17,LC17,LC17,3
1848151877,1817457847,LC17,LC17,LC17,LC17,2
1848151877,1817457984,LC17,LC17,LC17,LC17,2
1848151877,1817457987,LC17,LC17,LC17,LC17,2
1848151877,1817463007,LC17,LC17,LC17,LC17,2
1848151877,1817790222,LC17,LC17,LC17,LC17,3
1848151877,1817790281,LC17,LC17(lVLPT4)_R,LC17,LC17,2
1848151877,1817799390,LC17,LC17,LC17,LC17,2
1848151877,1845772658,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848151877,1848156241,LC17,LC17,LC17,LC17,2
1848151877,1848492714,LC17,LC17,LC17,LC17,2
1848151877,1848506334,LC17,NA,LC17,NA,6
1848151877,1848820426,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848151877,1848828925,LC17,LC17(lVLPT7)_R,LC17,LC17,5
1848151877,1849503142,LC17,LC17,LC17,LC17,2
1848151877,1849520324,LC17,LC17,LC17,LC17,2
1848151877,1875460978,LC17,LC17,LC17,LC17,3
1848151877,1879226079,LC17,NA,LC17,NA,4
1848151877,1879877415,LC17,LC17(lVLPT4)_R,LC17,LC17,2
1848151877,1908865507,LC17,LC17,LC17,LC17,2
1848151877,1912262802,LC17,NA,LC17,NA,2
1848151877,1939904964,LC17,LC17,LC17,LC17,2
1848151877,1942633428,LC17,NA,LC17,NA,2
1848151877,1942957166,LC17,NA,LC17,NA,2
1848151877,1972636393,LC17,NA,LC17,NA,3
1848151877,2035742143,LC17,NA,LC17,NA,2
1848151877,2035742338,LC17,NA,LC17,NA,2
1848151877,2098157241,LC17,NA,LC17,NA,2
1848151877,2098157393,LC17,NA,LC17,NA,2
1848151877,2098157536,LC17,NA,LC17,NA,2
1848151877,2245501457,LC17,LC17,LC17,LC17,2
1848151877,5812998833,LC17,LC17,LC17,LC17,2
1848151877,5813017315,LC17,AVLP479_R,LC17,AVLP479,15
1848151877,5813038679,LC17,LC17,LC17,LC17,5
1848151877,5813039148,LC17,PVLP011_R,LC17,PVLP011,41
1848151877,5813057579,LC17,AVLP538_R,LC17,AVLP538,13
1848151877,5813068239,LC17,LC17,LC17,LC17,2
1848151877,5813077633,LC17,AVLP479_R,LC17,AVLP479,7
1848151877,5813080260,LC17,AVLP153_R,LC17,AVLP153,6
1848156241,447228814,LC17,PVLP106_R,LC17,PVLP106,51
1848156241,1068885266,LC17,PVLP151(SCB004)_R,LC17,PVLP151,7
1848156241,1189567690,LC17,LC17,LC17,LC17,4
1848156241,1321305370,LC17,PVLP061_R,LC17,PVLP061,80
1848156241,1347126097,LC17,LC17,LC17,LC17,3
1848156241,1354394414,LC17,PVLP120_R,LC17,PVLP120,17
1848156241,1374063129,LC17,PVLP132_R,LC17,PVLP132,11
1848156241,1381997776,LC17,PVLP071_R,LC17,PVLP071,4
1848156241,1382308349,LC17,PVLP071_R,LC17,PVLP071,2
1848156241,1435791739,LC17,PVLP132_R,LC17,PVLP132,11
1848156241,1435822283,LC17,LC17,LC17,LC17,3
1848156241,1449486007,LC17,AVLP537_R,LC17,AVLP537,8
1848156241,1467859487,LC17,LC17,LC17,LC17,4
1848156241,1472965897,LC17,LC17,LC17,LC17,3
1848156241,1473648518,LC17,LC17,LC17,LC17,2
1848156241,1474424990,LC17,PVLP073_R,LC17,PVLP073,2
1848156241,1479147574,LC17,PVLP072_R,LC17,PVLP072,7
1848156241,1479492693,LC17,PVLP072_R,LC17,PVLP072,5
1848156241,1508123633,LC17,PVLP018_R,LC17,PVLP018,8
1848156241,1534694621,LC17,LC17,LC17,LC17,2
1848156241,1535082316,LC17,PVLP135_R,LC17,PVLP135,30
1848156241,1535086505,LC17,PVLP135_R,LC17,PVLP135,16
1848156241,1565729476,LC17,LC17,LC17,LC17,2
1848156241,1603645798,LC17,PVLP072_R,LC17,PVLP072,11
1848156241,1630342162,LC17,PVLP036_R,LC17,PVLP036,10
1848156241,1656153289,LC17,LC17,LC17,LC17,4
1848156241,1663639752,LC17,NA,LC17,NA,2
1848156241,1687831632,LC17,LC17,LC17,LC17,2
1848156241,1689915765,LC17,LC17,LC17,LC17,2
1848156241,1690694192,LC17,PVLP036_R,LC17,PVLP036,16
1848156241,1690698128,LC17,PVLP036_R,LC17,PVLP036,6
1848156241,1720105182,LC17,NA,LC17,NA,5
1848156241,1720454234,LC17,NA,LC17,NA,2
1848156241,1751666374,LC17,LC17,LC17,LC17,2
1848156241,1753670596,LC17,LC17(lVLPT4)_R,LC17,LC17,2
1848156241,1776865370,LC17,LC17,LC17,LC17,4
1848156241,1782318275,LC17,LC17,LC17,LC17,2
1848156241,1783690466,LC17,LC17,LC17,LC17,2
1848156241,1807572051,LC17,LC17,LC17,LC17,4
1848156241,1814055949,LC17,LC17,LC17,LC17,3
1848156241,1814060070,LC17,LC17,LC17,LC17,2
1848156241,1817448659,LC17,LC17,LC17,LC17,2
1848156241,1817452948,LC17,LC17,LC17,LC17,2
1848156241,1817457808,LC17,LC17,LC17,LC17,3
1848156241,1817457847,LC17,LC17,LC17,LC17,3
1848156241,1817457984,LC17,LC17,LC17,LC17,3
1848156241,1817457987,LC17,LC17,LC17,LC17,3
1848156241,1817463007,LC17,LC17,LC17,LC17,2
1848156241,1817785682,LC17,LC17,LC17,LC17,2
1848156241,1817790176,LC17,LC17,LC17,LC17,2
1848156241,1817790409,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848156241,1818473569,LC17,LC17,LC17,LC17,2
1848156241,1847806275,LC17,LC17,LC17,LC17,3
1848156241,1848151571,LC17,LC17(lVLPT7)_R,LC17,LC17,3
1848156241,1848151877,LC17,LC17,LC17,LC17,2
1848156241,1848492714,LC17,LC17,LC17,LC17,4
1848156241,1848496662,LC17,LC17,LC17,LC17,2
1848156241,1848506334,LC17,NA,LC17,NA,4
1848156241,1848837843,LC17,LC17,LC17,LC17,2
1848156241,1849174879,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848156241,1849178917,LC17,LC17,LC17,LC17,2
1848156241,1849183960,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848156241,1849507321,LC17,LC17,LC17,LC17,2
1848156241,1849520324,LC17,LC17,LC17,LC17,2
1848156241,1875460978,LC17,LC17,LC17,LC17,2
1848156241,1876820783,LC17,LC17,LC17,LC17,2
1848156241,1878845226,LC17,LC17,LC17,LC17,3
1848156241,1879519066,LC17,LC17,LC17,LC17,3
1848156241,1880887003,LC17,LC17,LC17,LC17,2
1848156241,1910912227,LC17,NA,LC17,NA,2
1848156241,1911926378,LC17,NA,LC17,NA,2
1848156241,1912603791,LC17,NA,LC17,NA,2
1848156241,1939904964,LC17,LC17,LC17,LC17,2
1848156241,1942266334,LC17,NA,LC17,NA,2
1848156241,1942279336,LC17,NA,LC17,NA,2
1848156241,1972986174,LC17,NA,LC17,NA,2
1848156241,2035742338,LC17,NA,LC17,NA,3
1848156241,2065758425,LC17,NA,LC17,NA,2
1848156241,2097816617,LC17,NA,LC17,NA,2
1848156241,2097816637,LC17,NA,LC17,NA,2
1848156241,5812991769,LC17,LC17,LC17,LC17,2
1848156241,5812992219,LC17,LC17,LC17,LC17,2
1848156241,5812992468,LC17,LC17,LC17,LC17,2
1848156241,5812998833,LC17,LC17,LC17,LC17,2
1848156241,5813017315,LC17,AVLP479_R,LC17,AVLP479,11
1848156241,5813039148,LC17,PVLP011_R,LC17,PVLP011,41
1848156241,5813057178,LC17,PVLP136_R,LC17,PVLP136,4
1848156241,5813057579,LC17,AVLP538_R,LC17,AVLP538,13
1848156241,5813060163,LC17,LC17,LC17,LC17,4
1848156241,5813076492,LC17,LC17,LC17,LC17,2
1848156241,5813077633,LC17,AVLP479_R,LC17,AVLP479,10
1848483949,447228814,LC17(lVLPT4)_R,PVLP106_R,LC17,PVLP106,37
1848483949,1068885266,LC17(lVLPT4)_R,PVLP151(SCB004)_R,LC17,PVLP151,7
1848483949,1189567690,LC17(lVLPT4)_R,LC17,LC17,LC17,3
1848483949,1190250299,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1219592090,LC17(lVLPT4)_R,LC17(lVLPT7)_R,LC17,LC17,2
1848483949,1250277991,LC17(lVLPT4)_R,LC17,LC17,LC17,3
1848483949,1321305370,LC17(lVLPT4)_R,PVLP061_R,LC17,PVLP061,71
1848483949,1345079276,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1354394414,LC17(lVLPT4)_R,PVLP120_R,LC17,PVLP120,14
1848483949,1374063129,LC17(lVLPT4)_R,PVLP132_R,LC17,PVLP132,12
1848483949,1381997776,LC17(lVLPT4)_R,PVLP071_R,LC17,PVLP071,2
1848483949,1382308349,LC17(lVLPT4)_R,PVLP071_R,LC17,PVLP071,4
1848483949,1435791739,LC17(lVLPT4)_R,PVLP132_R,LC17,PVLP132,11
1848483949,1435822283,LC17(lVLPT4)_R,LC17,LC17,LC17,3
1848483949,1449486007,LC17(lVLPT4)_R,AVLP537_R,LC17,AVLP537,7
1848483949,1479147574,LC17(lVLPT4)_R,PVLP072_R,LC17,PVLP072,6
1848483949,1479492693,LC17(lVLPT4)_R,PVLP072_R,LC17,PVLP072,3
1848483949,1497200791,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1504428248,LC17(lVLPT4)_R,PVLP075_R,LC17,PVLP075,2
1848483949,1508123633,LC17(lVLPT4)_R,PVLP018_R,LC17,PVLP018,6
1848483949,1535082316,LC17(lVLPT4)_R,PVLP135_R,LC17,PVLP135,16
1848483949,1535086505,LC17(lVLPT4)_R,PVLP135_R,LC17,PVLP135,21
1848483949,1565729476,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1601227987,LC17(lVLPT4)_R,AVLP552_R,LC17,AVLP552,2
1848483949,1603645798,LC17(lVLPT4)_R,PVLP072_R,LC17,PVLP072,15
1848483949,1621008677,LC17(lVLPT4)_R,LC17,LC17,LC17,3
1848483949,1628528573,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1630342162,LC17(lVLPT4)_R,PVLP036_R,LC17,PVLP036,6
1848483949,1687831632,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1689200671,LC17(lVLPT4)_R,LC17,LC17,LC17,3
1848483949,1690694192,LC17(lVLPT4)_R,PVLP036_R,LC17,PVLP036,12
1848483949,1695693354,LC17(lVLPT4)_R,PVLP072_R,LC17,PVLP072,4
1848483949,1719928105,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1724345210,LC17(lVLPT4)_R,NA,LC17,NA,2
1848483949,1747181914,LC17(lVLPT4)_R,LC17,LC17,LC17,3
1848483949,1751262627,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1751666374,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1752672460,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1753670596,LC17(lVLPT4)_R,LC17(lVLPT4)_R,LC17,LC17,2
1848483949,1807572051,LC17(lVLPT4)_R,LC17,LC17,LC17,3
1848483949,1813382259,LC17(lVLPT4)_R,LC17(lVLPT7)_R,LC17,LC17,3
1848483949,1814060070,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1817108009,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1817112807,LC17(lVLPT4)_R,LC17(lVLPT4)_R,LC17,LC17,2
1848483949,1817112855,LC17(lVLPT4)_R,LC17,LC17,LC17,5
1848483949,1817444315,LC17(lVLPT4)_R,LC17(lVLPT7)_R,LC17,LC17,4
1848483949,1817444670,LC17(lVLPT4)_R,LC17(lVLPT7)_R,LC17,LC17,2
1848483949,1817449229,LC17(lVLPT4)_R,LC17,LC17,LC17,4
1848483949,1817449236,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1817449375,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1817453257,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1817453557,LC17(lVLPT4)_R,LC17(lVLPT4)_R,LC17,LC17,3
1848483949,1817457847,LC17(lVLPT4)_R,LC17,LC17,LC17,3
1848483949,1817794820,LC17(lVLPT4)_R,LC17(lVLPT7)_R,LC17,LC17,2
1848483949,1818136404,LC17(lVLPT4)_R,LC17,LC17,LC17,4
1848483949,1848151236,LC17(lVLPT4)_R,LC17,LC17,LC17,4
1848483949,1848492258,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1848492714,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1848824817,LC17(lVLPT4)_R,LC17,LC17,LC17,3
1848483949,1848828925,LC17(lVLPT4)_R,LC17(lVLPT7)_R,LC17,LC17,3
1848483949,1849161407,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1849178917,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1875124235,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1879519066,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1880887003,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,1908865507,LC17(lVLPT4)_R,LC17,LC17,LC17,3
1848483949,1911257569,LC17(lVLPT4)_R,NA,LC17,NA,2
1848483949,1973987676,LC17(lVLPT4)_R,NA,LC17,NA,2
1848483949,1974337187,LC17(lVLPT4)_R,NA,LC17,NA,2
1848483949,1974682390,LC17(lVLPT4)_R,LC17(lVLPT7)_R,LC17,LC17,4
1848483949,2004012518,LC17(lVLPT4)_R,NA,LC17,NA,2
1848483949,2029624973,LC17(lVLPT4)_R,LC17,LC17,LC17,3
1848483949,2066099656,LC17(lVLPT4)_R,NA,LC17,NA,4
1848483949,2066440629,LC17(lVLPT4)_R,NA,LC17,NA,2
1848483949,2067791706,LC17(lVLPT4)_R,NA,LC17,NA,2
1848483949,2245501457,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,5812991769,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,5812992219,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,5812993994,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,5812999009,LC17(lVLPT4)_R,LC17(lVLPT4)_R,LC17,LC17,2
1848483949,5813038679,LC17(lVLPT4)_R,LC17,LC17,LC17,2
1848483949,5813039148,LC17(lVLPT4)_R,PVLP011_R,LC17,PVLP011,48
1848483949,5813039410,LC17(lVLPT4)_R,LC17,LC17,LC17,3
1848483949,5813057579,LC17(lVLPT4)_R,AVLP538_R,LC17,AVLP538,11
1848483949,5813077633,LC17(lVLPT4)_R,AVLP479_R,LC17,AVLP479,7
1848483949,5813080260,LC17(lVLPT4)_R,AVLP153_R,LC17,AVLP153,2
1848492258,447228814,LC17,PVLP106_R,LC17,PVLP106,41
1848492258,1068885266,LC17,PVLP151(SCB004)_R,LC17,PVLP151,5
1848492258,1070950293,LC17,PVLP151(SCB004)_R,LC17,PVLP151,3
1848492258,1158877783,LC17,LC17,LC17,LC17,3
1848492258,1190250299,LC17,LC17,LC17,LC17,4
1848492258,1219592090,LC17,LC17(lVLPT7)_R,LC17,LC17,3
1848492258,1321305370,LC17,PVLP061_R,LC17,PVLP061,62
1848492258,1354394414,LC17,PVLP120_R,LC17,PVLP120,9
1848492258,1374063129,LC17,PVLP132_R,LC17,PVLP132,11
1848492258,1405788552,LC17,LC17,LC17,LC17,3
1848492258,1435791739,LC17,PVLP132_R,LC17,PVLP132,7
1848492258,1449486007,LC17,AVLP537_R,LC17,AVLP537,5
1848492258,1479147574,LC17,PVLP072_R,LC17,PVLP072,12
1848492258,1479492693,LC17,PVLP072_R,LC17,PVLP072,3
1848492258,1508123633,LC17,PVLP018_R,LC17,PVLP018,7
1848492258,1534694621,LC17,LC17,LC17,LC17,2
1848492258,1535082316,LC17,PVLP135_R,LC17,PVLP135,19
1848492258,1535086505,LC17,PVLP135_R,LC17,PVLP135,13
1848492258,1565729476,LC17,LC17,LC17,LC17,2
1848492258,1593012939,LC17,LC17,LC17,LC17,2
1848492258,1603645798,LC17,PVLP072_R,LC17,PVLP072,5
1848492258,1603957106,LC17,AVLP409_R,LC17,AVLP409,5
1848492258,1628528573,LC17,LC17,LC17,LC17,3
1848492258,1630342162,LC17,PVLP036_R,LC17,PVLP036,11
1848492258,1663639752,LC17,NA,LC17,NA,4
1848492258,1690694192,LC17,PVLP036_R,LC17,PVLP036,10
1848492258,1690698128,LC17,PVLP036_R,LC17,PVLP036,2
1848492258,1720105182,LC17,NA,LC17,NA,3
1848492258,1752672460,LC17,LC17,LC17,LC17,3
1848492258,1781333405,LC17,LC17,LC17,LC17,2
1848492258,1783690466,LC17,LC17,LC17,LC17,2
1848492258,1814031575,LC17,LC17,LC17,LC17,2
1848492258,1814410124,LC17,LC17,LC17,LC17,2
1848492258,1814729223,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848492258,1817444315,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848492258,1817444670,LC17,LC17(lVLPT7)_R,LC17,LC17,3
1848492258,1817448971,LC17,LC17,LC17,LC17,3
1848492258,1817449229,LC17,LC17,LC17,LC17,3
1848492258,1817449236,LC17,LC17,LC17,LC17,2
1848492258,1817452948,LC17,LC17,LC17,LC17,2
1848492258,1817457987,LC17,LC17,LC17,LC17,2
1848492258,1817458164,LC17,LC17,LC17,LC17,3
1848492258,1817794820,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848492258,1818136404,LC17,LC17,LC17,LC17,2
1848492258,1848483949,LC17,LC17(lVLPT4)_R,LC17,LC17,2
1848492258,1848496662,LC17,LC17,LC17,LC17,2
1848492258,1848820426,LC17,LC17(lVLPT7)_R,LC17,LC17,4
1848492258,1849161220,LC17,LC17,LC17,LC17,2
1848492258,1849165678,LC17,NA,LC17,NA,2
1848492258,1849503142,LC17,LC17,LC17,LC17,3
1848492258,1849507321,LC17,LC17,LC17,LC17,3
1848492258,1875460978,LC17,LC17,LC17,LC17,2
1848492258,1876820783,LC17,LC17,LC17,LC17,2
1848492258,1878845629,LC17,LC17,LC17,LC17,2
1848492258,1879518604,LC17,NA,LC17,NA,2
1848492258,1880887003,LC17,LC17,LC17,LC17,2
1848492258,1911934934,LC17,NA,LC17,NA,3
1848492258,1941260378,LC17,NA,LC17,NA,2
1848492258,2003684409,LC17,NA,LC17,NA,3
1848492258,2096456606,LC17,NA,LC17,NA,2
1848492258,5812988086,LC17,LC17,LC17,LC17,2
1848492258,5812992219,LC17,LC17,LC17,LC17,2
1848492258,5813017315,LC17,AVLP479_R,LC17,AVLP479,13
1848492258,5813034336,LC17,LC17(lVLPT4)_R,LC17,LC17,6
1848492258,5813039148,LC17,PVLP011_R,LC17,PVLP011,49
1848492258,5813057178,LC17,PVLP136_R,LC17,PVLP136,2
1848492258,5813057579,LC17,AVLP538_R,LC17,AVLP538,18
1848492258,5813077633,LC17,AVLP479_R,LC17,AVLP479,9
1848492714,447228814,LC17,PVLP106_R,LC17,PVLP106,40
1848492714,1068885266,LC17,PVLP151(SCB004)_R,LC17,PVLP151,4
1848492714,1158877703,LC17,LC17(lVLPT4)_R,LC17,LC17,2
1848492714,1158877783,LC17,LC17,LC17,LC17,7
1848492714,1189567690,LC17,LC17,LC17,LC17,3
1848492714,1221280490,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848492714,1313702895,LC17,LC17,LC17,LC17,2
1848492714,1321305370,LC17,PVLP061_R,LC17,PVLP061,71
1848492714,1347126097,LC17,LC17,LC17,LC17,3
1848492714,1348153557,LC17,LC17,LC17,LC17,4
1848492714,1354394414,LC17,PVLP120_R,LC17,PVLP120,2
1848492714,1374063129,LC17,PVLP132_R,LC17,PVLP132,10
1848492714,1381997776,LC17,PVLP071_R,LC17,PVLP071,3
1848492714,1382308349,LC17,PVLP071_R,LC17,PVLP071,3
1848492714,1435791739,LC17,PVLP132_R,LC17,PVLP132,15
1848492714,1437165487,LC17,LC17,LC17,LC17,2
1848492714,1449486007,LC17,AVLP537_R,LC17,AVLP537,6
1848492714,1467859487,LC17,LC17,LC17,LC17,2
1848492714,1471607030,LC17,LC17,LC17,LC17,3
1848492714,1479147574,LC17,PVLP072_R,LC17,PVLP072,15
1848492714,1479492693,LC17,PVLP072_R,LC17,PVLP072,2
1848492714,1508123633,LC17,PVLP018_R,LC17,PVLP018,8
1848492714,1512232956,LC17,AVLP135_R,LC17,AVLP135,2
1848492714,1535082316,LC17,PVLP135_R,LC17,PVLP135,9
1848492714,1535086505,LC17,PVLP135_R,LC17,PVLP135,24
1848492714,1561301125,LC17,LC17,LC17,LC17,2
1848492714,1601227987,LC17,AVLP552_R,LC17,AVLP552,4
1848492714,1603645798,LC17,PVLP072_R,LC17,PVLP072,5
1848492714,1603957106,LC17,AVLP409_R,LC17,AVLP409,2
1848492714,1621008677,LC17,LC17,LC17,LC17,2
1848492714,1628528573,LC17,LC17,LC17,LC17,4
1848492714,1630342162,LC17,PVLP036_R,LC17,PVLP036,15
1848492714,1689187126,LC17,LC17,LC17,LC17,2
1848492714,1689915765,LC17,LC17,LC17,LC17,2
1848492714,1690694192,LC17,PVLP036_R,LC17,PVLP036,6
1848492714,1690698128,LC17,PVLP036_R,LC17,PVLP036,3
1848492714,1695693354,LC17,PVLP072_R,LC17,PVLP072,6
1848492714,1719928105,LC17,LC17,LC17,LC17,4
1848492714,1720105182,LC17,NA,LC17,NA,2
1848492714,1722307233,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848492714,1747181914,LC17,LC17,LC17,LC17,2
1848492714,1747518018,LC17,LC17,LC17,LC17,4
1848492714,1783361972,LC17,LC17,LC17,LC17,2
1848492714,1783690466,LC17,LC17,LC17,LC17,2
1848492714,1812363713,LC17,LC17,LC17,LC17,2
1848492714,1814031575,LC17,LC17,LC17,LC17,2
1848492714,1814729223,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848492714,1817107934,LC17,LC17,LC17,LC17,3
1848492714,1817108009,LC17,LC17,LC17,LC17,5
1848492714,1817444315,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848492714,1817448971,LC17,LC17,LC17,LC17,2
1848492714,1817449229,LC17,LC17,LC17,LC17,2
1848492714,1817452948,LC17,LC17,LC17,LC17,2
1848492714,1817453065,LC17,LC17,LC17,LC17,2
1848492714,1817453557,LC17,LC17(lVLPT4)_R,LC17,LC17,3
1848492714,1817457808,LC17,LC17,LC17,LC17,2
1848492714,1817457847,LC17,LC17,LC17,LC17,2
1848492714,1817458164,LC17,LC17,LC17,LC17,2
1848492714,1817790176,LC17,LC17,LC17,LC17,2
1848492714,1817790222,LC17,LC17,LC17,LC17,2
1848492714,1817790281,LC17,LC17(lVLPT4)_R,LC17,LC17,3
1848492714,1818136404,LC17,LC17,LC17,LC17,3
1848492714,1844421716,LC17,LC17,LC17,LC17,3
1848492714,1848151236,LC17,LC17,LC17,LC17,2
1848492714,1848151571,LC17,LC17(lVLPT7)_R,LC17,LC17,2
1848492714,1848151618,LC17,NA,LC17,NA,3
1848492714,1848151877,LC17,LC17,LC17,LC17,3
